SiO2,TiO2,Al2O3,FeO,Fe2O3,MgO,CaO,Na2O,K2O,P2O5,MnO,Cr2O3,NiO,H2O,F,T,N,P,x,lnP
56.338928063505335,0.6102155129368692,14.075111104759353,6.265456154940469,0.7737338324227011,11.556319380637841,6.009372894135969,2.6412313246521135,1.5847387947912746,0,0,0.10690014300480415,0.037992794213268954,0.9079865566556773,1.0108203125,1507.476377140769,0.9999999999999998,1,0,632.6317265415348
56.367423108074455,0.612868006752758,14.125614370683662,6.269103347432472,0.7741842315883222,11.431537836654712,6.03171606862668,2.6527122680343194,1.5916273608205886,0,0,0.10611264131608542,0.03710076001595049,0.9119044634434056,1.0065234375,1507.6349377436634,0.9999999999999998,1,0,630.991107387635
56.38165492701762,0.6155008812115513,14.175646993019331,6.272873728667025,0.7746498435805158,11.324880198419367,6.054107183508468,2.664108291811203,1.598464975086724,0,0,0.10173165416220563,0.03638132351597571,0.9160151722957054,1.0028125,1507.826366266912,1.0000000000000002,1,0,628.8022685017598
56.40624333729204,0.615127173760864,14.172192274582118,6.267454583098685,0.7739806223513894,11.314244830797335,6.052009126949278,2.6624907520992727,1.5974944512595597,0,0,0.10246953967305256,0.03629330813640843,0.9154480637103684,1.0028125,1507.6321631449814,1,1,0,632.8338931395399
56.255261005590576,0.6068550059993528,13.995393596217736,6.272396329844939,0.7745908886359643,11.763369222402819,5.975302435649703,2.6266858468628738,1.5760115081177244,0,0,0.11419397936152018,0.039940181316786366,0.9025767251127516,1.01734375,1507.7684721746066,0.9999999999999997,1,0,632.3460648963155
56.20978554973974,0.6057481183506955,13.96595916472908,6.274907929738227,0.7749010511784654,11.851529078840164,5.963054238593538,2.6218948406224065,1.5731369043734427,0,0,0.1181614847649368,0.040921639069300964,0.9006986027940017,1.020078125,1507.8329095222382,1.0000000000000002,1,0,633.5813081049785
56.248104122539985,0.6085815130331496,14.026758631689606,6.276132662302388,0.7750522958759186,11.709318680730338,5.989651676565417,2.63415878775543,1.5804952726532564,0,0,0.11210541625930287,0.03964094059519508,0.905193696635804,1.0155078125,1507.9296787779856,0.9999999999999999,1,0,633.9800258482446
56.2737374994101,0.6082165150504343,14.023113408200485,6.271167564213889,0.7744391458869366,11.699755055273593,5.987479508838935,2.632578945740689,1.579547367444409,0,0,0.11044916540581082,0.03951582453472051,0.904782698074658,1.0155078125,1507.7845963969655,0.9999999999999998,1,0,629.0088626296373
56.348815810638854,0.6111114042083482,14.094837921039716,6.264713269210151,0.7736420919637532,11.513528394248624,6.018030237855256,2.6451090629913696,1.5870654377948097,0,0,0.10542448694040366,0.03772188310872607,0.909379234231869,1.0097265625,1507.5404563058892,0.9999999999999999,1,0,630.948202061217
56.391401127796605,0.6102222200946487,14.089270361151518,6.2557976705484855,0.7725410866817366,11.49690154622805,6.014378776903302,2.6412603556335417,1.5847562133801425,0,0,0.10617355049128704,0.03729709109069373,0.9080983721770627,1.0095703125,1507.1820327246464,1,1,0,627.7859742759949
56.18423957345256,0.598815474972484,13.838887719122392,6.261355056874346,0.7732273795411594,12.124331141419106,5.90587973290104,2.59188787674657,1.555132726047943,0,0,0.12334027957024475,0.04290303935218862,0.8903291257054137,1.0303125,1507.5522126218534,1,1,0,627.3839920256528
56.01359860939916,0.5887148421951081,13.62277664391752,6.257146089947543,0.7727076057161925,12.671831205146441,5.81194119126417,2.5481687199489884,1.5289012319693938,0,0,0.1358829403641039,0.04833092013136676,0.874899122840161,1.048046875,1507.5459717804288,0.9999999999999998,1,0,624.603117349017
56.233323965430415,0.6051902252052135,13.964106710135967,6.272499194888409,0.7746035916478978,11.844891119789722,5.961524747358384,2.619480079246432,1.5716880475478696,0,0,0.1121855055741884,0.04050681317550574,0.9002266102343868,1.02,1507.827167513939,1.0000000000000002,1,0,624.0073814615258
56.389726724701816,0.6135478096981032,14.146588719986186,6.266657109729285,0.7738821407546624,11.380876454645318,6.040533268073691,2.655654698693285,1.5933928192159754,0,0,0.10257001030346315,0.036570244198229615,0.9131447513576391,1.005,1507.5841989425264,0.9999999999999999,1,0,625.9934429192841
56.43118442406527,0.6128523972000036,14.143872486196935,6.256773189595531,0.7726615554987241,11.36188202706703,6.038233462597232,2.6526447042985244,1.5915868225791072,0,0,0.10213355410939488,0.03617537679224558,0.9122119603361714,1.004921875,1507.190569590693,1,1,0,625.3508120149241
56.41142546627663,0.6132621320044149,14.142351855838994,6.262442613587309,0.7733616841157487,11.372440116246436,6.038226703951689,2.654418183302689,1.5926509099816193,0,0,0.1029306059830694,0.036489728711417736,0.9127249894546968,1.0050390625,1507.41936743339,0.9999999999999999,1,0,627.2245053648423
56.36393832233514,0.6111227065169293,14.08970444198468,6.26586220045464,0.7737839758031747,11.505445807292269,6.015687312629511,2.6451579834314884,1.5870947900588854,0,0,0.10440284015110922,0.03779961934215494,0.9094615139180426,1.0092578125,1507.5686329377018,0.9999999999999998,1,0,630.357158623371
56.35607223650807,0.6113950942346803,14.093059561318293,6.265400183705548,0.7737269204218779,11.50445541421908,6.0173925369587264,2.6463369750456303,1.5878021850273756,0,0,0.10643882297088791,0.03792006958983611,0.9097361777377196,1.009296875,1507.5582966801276,1,1,0,629.9838855382255
56.35238053905876,0.6113913695565717,14.09225161424415,6.266897281758455,0.7739118000835248,11.50750858544851,6.017113032612667,2.6463208533045552,1.5877925119827399,0,0,0.10643582194257528,0.03799659000747913,0.9097323333197636,1.009296875,1507.6127725895656,0.9999999999999998,1,0,629.5104751500268
56.34445605909597,0.6115844977311368,14.095483286803779,6.26749705309536,0.7739858670570388,11.50766201358134,6.018713070723281,2.6471567812243095,1.5882940687345883,0,0,0.10715855256806953,0.038008749385129804,0.9099776405838788,1.009140625,1507.5961676537895,1,1,0,630.2019880137167
56.40265458256476,0.6106918703221182,14.094231936575044,6.2520612640843645,0.7720796703025489,11.480131173233378,6.01662045646457,2.6432931700509648,1.5859759020305813,0,0,0.10482172642140998,0.03743824795028112,0.9089156226551223,1.0090625,1506.9796667364303,1.0000000000000002,1,0,629.4458483093168
56.394478296092466,0.6108455893943343,14.09505904610934,6.254143159566238,0.7723367677795812,11.483237403432508,6.017206364722624,2.643958521259049,1.5863751127554278,0,0,0.10487529675996331,0.03748444212846571,0.909126726268272,1.007109375,1508.187832671303,1.0000000000000002,1,0,631.4597166130576
56.40125869311768,0.6106558367562853,14.094858669550833,6.252611051398631,0.772147564648174,11.481330021634369,6.016876658390219,2.6431372038704777,1.5858823223222966,0,0,0.10391183057048184,0.037330147740539284,0.9089091346647594,1.0070703125,1508.1052588451782,1,1,0,631.5636456058623
56.22363377074269,0.6004901671065684,13.877947985361496,6.2542657659011835,0.772351908683463,12.030730393396798,5.922650366488337,2.599136544192601,1.5594819265155575,0,0,0.1172391105779724,0.0420720610333269,0.8931996348289802,1.024140625,1507.9661425866514,1,1,0,629.6584826020528
56.31736124091826,0.6063560184309963,14.003821171140368,6.254336939501563,0.772360698055095,11.719541609288198,5.977449482839744,2.624526049925217,1.5747156299551341,0,0,0.11022785190419157,0.03930330804121894,0.9022148230981148,1.0144140625,1508.067623792736,1.0000000000000002,1,0,631.7584245191904
56.362964376987776,0.6101307565418967,14.080381939233789,6.256874811613026,0.7726741050068701,11.537722164651695,6.011126508482154,2.640864468614175,1.5845186811685095,0,0,0.10486851456262053,0.037873673137496455,0.9080535484012306,1.0084375,1508.2186230375098,1.0000000000000002,1,0,631.9390263167461
56.10308459858668,0.5945695565192917,13.749781305152053,6.255497878828832,0.7725040647969066,12.368368025364394,5.867287651563999,2.5735100207551485,1.5441060124530863,0,0,0.12597784867925563,0.04531303730033207,0.8840219904882402,1.03453125,1507.9678141266293,1,1,0,631.5085825199149
55.928296200244695,0.5887808692155438,13.610981484656715,6.26529907697872,0.7737144345480167,12.759580148857404,5.808492904554272,2.5484545085448955,1.5290727051269442,0,0,0.13762429777892343,0.04970336949387648,0.8748926032883805,1.045546875,1508.2160199826635,1,1,0,631.5286075235261
55.998356709720035,0.5933699567056946,13.705995122518445,6.271193488915568,0.7744423473806968,12.526078724282266,5.850034962014632,2.568317723054502,1.5409906338327044,0,0,0.12393899477607688,0.04728133679939609,0.8822556258483043,1.037265625,1508.237303660009,0.9999999999999999,1,0,629.3406545114611
56.03649809422978,0.5927648481735158,13.705212446265987,6.260888710237682,0.7731697894533031,12.505964146453413,5.848645090414304,2.565698596571923,1.5394191579431533,0,0,0.12500474728401248,0.046734372972937345,0.8813616476153597,1.036796875,1507.717680403742,1.0000000000000002,1,0,631.7013050052072
55.9915540164425,0.5924309062670244,13.690862388670109,6.26580806208466,0.7737772901465442,12.562417466216749,5.843173940513269,2.5642531763796583,1.538551905827794,0,0,0.1295702464072583,0.047600601044423416,0.8806345102479948,1.038671875,1507.9795893597322,1.0000000000000004,1,0,632.6554505514584
56.1115110045763,0.5996257996197245,13.844642614772596,6.268792116409669,0.7741457970408467,12.173833327844411,5.910048119562058,2.5953952520853747,1.5572371512512189,0,0,0.12105070355241718,0.0437181132853837,0.8916346786598193,1.0264453125,1508.1006400846084,1.0000000000000002,1,0,635.2419245663712
55.795186396400865,0.5858933745143073,13.533881441861464,6.276662303097373,0.7751177022871962,13.008306743265521,5.776696896413634,2.535956397151474,1.5215738382908832,0,0,0.13773494251406493,0.05298996420321288,0.8705579516117049,1.0510546875,1508.278111121102,0.9999999999999999,1,0,632.3310357486779
55.935347872009764,0.5944457046355368,13.710682095635656,6.284143578974072,0.7760415801521663,12.55689492955494,5.853783010431376,2.5729739454374188,1.5437843672624407,0,0,0.12371169726261373,0.04819121864402018,0.8837520810799482,1.0374609375,1508.7473111716915,1,1,0,633.7191468707084
55.74941076944714,0.5902731079138783,13.59567762981457,6.3028814429392455,0.7783555568106347,12.906194426481521,5.806207575371975,2.5549134521645445,1.5329480712987316,0,0,0.13041640574654226,0.05272156201122897,0.8771436568614824,1.0466796875,1509.365454028729,0.9999999999999999,1,0,630.8392954276665
55.62329567358507,0.5843062732696758,13.462386764299902,6.302719302477898,0.7783355337576522,13.255177793420692,5.748777440191626,2.5290868544508207,1.517452112670507,0,0,0.14137482943197793,0.05708742244418117,0.867864587678983,1.057109375,1509.3991538770906,0.9999999999999999,1,0,632.4258410797236
55.80278275070542,0.5925273825390038,13.646198492020359,6.3035337764331985,0.7784361147910612,12.766081436118327,5.827864732491817,2.564670760243441,1.5388024561460638,0,0,0.12812556162696578,0.05097653688432996,0.880577202577954,1.0428125,1509.5647728057793,0.9999999999999997,1,0,632.6824414604665
56.15208216166183,0.6030446582131183,13.91693217488883,6.273506976973869,0.7747280446926478,12.0104747456869,5.9418189472360945,2.6101932967433465,1.5661159780460108,0,0,0.10903995891275148,0.04206305694458583,0.8972711213133139,1.0212890625,1508.4686252093288,1,1,0,632.9879969438133
56.15626218446251,0.6013069183258293,13.884425678482678,6.267847715078221,0.7740291710133945,12.070818931393505,5.927044674979283,2.6026717360371667,1.561603041622298,0,0,0.11141273869388114,0.04257720991123955,0.8946180478478339,1.02328125,1508.2045848971998,0.9999999999999999,1,0,628.7035193593384
56.419639681026,0.6129663086086227,14.146972286328449,6.254281508748259,0.7723538527994379,11.372204814259609,6.039806306290001,2.6531377536791045,1.591882652207462,0,0,0.10049295672034267,0.03626187933271549,0.912483755554897,1.003203125,1508.1706982189708,1.0000000000000002,1,0,629.9139342551128
56.29981211618056,0.6074480600881729,14.024080328933868,6.261086638507894,0.7731942320150685,11.696649967857303,5.9869249239523405,2.629252797396566,1.5775516784379402,0,0,0.10502569649352322,0.03897356013675383,0.9040642914478342,1.012578125,1508.2091153649683,1,1,0,628.4147646409227
56.244378997636204,0.6083906580534318,14.02515755917263,6.275953340683252,0.7750301510870671,11.72414293162335,5.988957967096827,2.633332699037243,1.579999619422337,0,0,0.10499741502571322,0.03965866116194346,0.9053741736005959,1.0145703125,1507.567662317641,1.0000000000000002,1,0,627.2331514323555
56.33046323593219,0.6087293262419974,14.050600475343163,6.260509064653301,0.7731229062534687,11.619841920480347,5.998323163004278,2.634798576271338,1.5808791457628073,0,0,0.1044038987912303,0.038328287265882256,0.9059866806663309,1.0121875,1506.9977001341497,1,1,0,628.9623622253391
56.311996164507065,0.6099377162657255,14.066105299735899,6.2694979622860245,0.7742329633734341,11.598994651461279,6.005932270974329,2.640028921150137,1.5840173526900865,0,0,0.1009068915131441,0.0383498060428691,0.907924209889429,1.011171875,1507.397887415887,1,1,0,629.4574930139652
56.308571641698734,0.6100399486578929,14.065295944467476,6.269823694836531,0.7742731887438484,11.599800817952884,6.005716218306202,2.6404714195640175,1.584282851738405,0,0,0.10326239304789611,0.038461880986108504,0.907924641920846,1.01109375,1507.3723565274638,1,1,0,630.5110695007089
56.28981435606318,0.6104038026240011,14.067789814374624,6.2743423450008216,0.7748312059771567,11.607853106033028,6.007326250456996,2.642046309865067,1.5852277859190431,0,0,0.10171775020351068,0.038647273482568203,0.9085319339565732,1.0108984375,1507.5038860335608,0.9999999999999999,1,0,633.0496180310909
56.34880660575187,0.6101080339871293,14.076128755397946,6.26133172709489,0.7732244984995844,11.5558304159056,6.009598540958501,2.6407661172577495,1.5844596703546363,0,0,0.10185745971558939,0.037888175076517136,0.9081412358382529,1.0098828125,1507.0320411210093,1,1,0,632.3423070727799
56.31910826224612,0.6106889516915617,14.078428904679011,6.268485442278281,0.7741079252330939,11.568489968144666,6.01145868039149,2.643280537172433,1.5859683223034522,0,0,0.10174797232606096,0.03823503353383761,0.9089642734949182,1.009765625,1507.2608372952136,0.9999999999999999,1,0,630.694140840266
56.108808016150626,0.5997312108578146,13.840048521429582,6.275624524783098,0.7749895449475784,12.186439052695022,5.908349942820158,2.5958515096830763,1.5575109058098442,0,0,0.10898381291770548,0.04366295790549308,0.8923351978071881,1.0271875,1506.9879039041416,1.0000000000000002,1,0,633.4135558738387
56.05152943044324,0.5991087713032922,13.81603218005327,6.284115088587454,0.776038061816792,12.272244080695664,5.898910311682144,2.593157368327684,1.5558944209966095,0,0,0.10821365146367046,0.0447566346301821,0.8913952662570941,1.0293359375,1507.3325179549292,1,1,0,630.9081742320832
56.05078371633776,0.5995598804033698,13.824492806647218,6.285625369437654,0.7762245694486968,12.256608816322922,5.902752339370975,2.5951099301041345,1.557065958062482,0,0,0.1070964071065971,0.0446802067581889,0.892112021388627,1.028671875,1507.400167403904,0.9999999999999998,1,0,631.7402622559565
56.178674664780246,0.6063021413976821,13.970088825162877,6.282772094800921,0.775872212802183,11.874148381533365,5.965746590614774,2.624292850825788,1.574575710495472,0,0,0.10633892808980057,0.04118759949689233,0.9021050100288363,1.0180859375,1507.6257206260975,0.9999999999999999,1,0,630.1183827365263
56.22223911374733,0.6055635724628154,13.967966981693419,6.273731040944991,0.7747557148048946,11.856494802699904,5.963652864946149,2.6210960599136808,1.5726576359482047,0,0,0.10123960798338678,0.040602604855234585,0.9013766413504587,1.0179296875,1507.2484018146472,0.9999999999999999,1,0,626.7938067858895
59.087266672740135,0.672717439906139,15.840882455311833,5.700316372426801,0.7039435794921087,6.168983679554504,6.73818201842621,2.911762053325061,1.7470572319950521,0,0,0.4196414020681512,0.00924709475401239,0.9944935786124116,1.08791015625,1347.0281587379638,1,1,0,540.0080896110406
59.1894298945275,0.6700826800883508,15.827767584552255,5.669626795070486,0.7001536616128478,6.136101714515931,6.729080814915496,2.900357869039126,1.7402147214234756,0,0,0.42818262230797605,0.00900164194655669,0.990715495904193,1.0865234375,1348.0213704515447,0.9999999999999999,1,0,542.8023337890695
56.327829572475494,0.6068509196900314,14.013800586459354,6.2579915462712465,0.7728120128248384,11.696710017550279,5.981816222643697,2.626668159852371,1.5760008959114193,0,0,0.10073808515667515,0.03878198116457452,0.9034047397696989,1.01171875,1508.0733052060552,1.0000000000000002,1,0,626.473735808658
56.27593479984579,0.6077900899986304,14.019998914945445,6.269140692236109,0.7741888433735338,11.717714613226654,5.9859047613839245,2.630733225367208,1.578439935220318,0,0,0.10080257111478153,0.03935155328759989,0.9047479589261538,1.0116796875,1508.4818113360443,0.9999999999999998,1,0,627.5825823119964
56.30686682191946,0.6073749419239999,14.02024865917568,6.259499753582472,0.7729982643912279,11.69985997250225,5.985197981227153,2.62893631579043,1.577361789474258,0,0,0.10248173929475086,0.03917376071831267,0.9041115182579652,1.0116796875,1508.1098188383303,1.0000000000000002,1,0,627.0168757780392
56.05827512957854,0.5937397834184164,13.726402614324865,6.262449876028223,0.7733625809692423,12.465542522659764,5.857891066797031,2.5699184655423952,1.5419510793254405,0,0,0.1042608552994675,0.046206026056610304,0.8838727856626156,1.0328125,1507.5285254798605,0.9999999999999998,1,0,626.5407648405853
56.08570756774021,0.5933115718960447,13.723456699039977,6.256915503137724,0.7726791300854235,12.454421183401983,5.855928315133493,2.568065012684364,1.540839007610618,0,0,0.10277077391767557,0.04590523535249944,0.8833660440950191,1.03296875,1507.3811213229767,1,1,0,628.4818345193889
56.31746948362157,0.6072827633415846,14.015510468722717,6.259367576590651,0.7729819415876025,11.697500044341707,5.983011892230791,2.6285373338665488,1.5771224003199362,0,0,0.10202917605250326,0.03918691932439131,0.9039978062579315,1.0102734375,1509.3553339018172,1,1,0,626.6371549461021
56.15686780121321,0.6010799356146685,13.870213528089359,6.270495422282181,0.7743561417225325,12.096557710438933,5.921062242752347,2.6016892735560457,1.5610135641336302,0,0,0.10364880653845945,0.04301557365862465,0.8946861506339296,1.02109375,1509.4954202965644,1,1,0,629.2292827215801
55.820613295009025,0.5863329146777931,13.538455536971373,6.280202040359345,0.7755548315894761,12.996619623440491,5.778682475698646,2.5378588844262753,1.5227153306557608,0,0,0.1102362772523939,0.052728789919403087,0.8724776660771479,1.0456640625,1509.2527650610623,1,1,0,628.2270536283963
55.96107491962703,0.5929471052779576,13.684713995967131,6.278821354376747,0.775384327889463,12.601702588825392,5.8416467701674035,2.5664874706060914,1.5398924823636504,0,0,0.10903344091172788,0.04829554398740603,0.8822980358591099,1.0345703125,1509.3755098066663,1.0000000000000002,1,0,626.9459360876186
55.966784728036004,0.5927796076606767,13.685649957367286,6.2783170753135495,0.7753220534496571,12.600260690526715,5.841831096227508,2.5657624809193478,1.5394574885516141,0,0,0.1057551178405403,0.04807970410710703,0.8822642372280319,1.0339453125,1509.5452304482192,0.9999999999999998,1,0,627.5197730931786
55.92642998041113,0.5870471575016318,13.577258368776759,6.265787776438411,0.7737747850311257,12.85194092122867,5.793514970207793,2.5409503832160083,1.5245702299296062,0,0,0.10846159028152225,0.05026383697734289,0.8737213001314132,1.04171875,1508.8948592884362,1.0000000000000002,1,0,626.0992197920465
55.92166923896732,0.5872049937649443,13.579595590381357,6.264933377711024,0.7736692736069917,12.850938945341895,5.794664363843947,2.541633555101994,1.524980133061198,0,0,0.11032349472868154,0.05038703349067472,0.8738573711007339,1.0415234375,1508.7446300867057,1,1,0,624.1804469130996
55.966146032468785,0.5949138493234456,13.722458000799985,6.284946969786344,0.7761407925058627,12.523162482922128,5.858602784414026,2.5750002433402663,1.5450001460041742,0,0,0.10603245091108512,0.04759624752389513,0.8853754397919378,1.03140625,1509.783636465768,1,1,0,624.0653387760619
56.19318375104427,0.6059212421750167,13.964888103846217,6.28079511135535,0.7756280711243626,11.875127550528083,5.963099952112871,2.622644182548581,1.5735865095291495,0,0,0.10399559304418846,0.04112993269191892,0.9017167161615401,1.0137109375,1510.2217359455308,1,1,0,627.4987827440219
56.17400409729054,0.6063100441856918,13.967144943921332,6.285566595039733,0.7762173112796142,11.883430167853184,5.964638335287,2.624327056923147,1.5745962341538906,0,0,0.10240261294293561,0.04136260112291738,0.9023615446392576,1.01375,1510.405819816921,1.0000000000000002,1,0,628.8293504589026
56.13664993632004,0.6002134902089361,13.857517896583293,6.272954345583412,0.7746597991263107,12.135008601140342,5.915468097410597,2.597938987471514,1.5587633924829183,0,0,0.10775616116484941,0.04306929250778202,0.893171066095941,1.021875,1509.722793528167,0.9999999999999999,1,0,624.6573993854287
56.18492243196327,0.5994391208074784,13.855487015927686,6.260850044077943,0.773165014491158,12.11128270781756,5.913282232806472,2.594587239315958,1.556752343589575,0,0,0.10769030756394536,0.042541541638944934,0.8921221174941114,1.021796875,1509.300812597203,1.0000000000000002,1,0,624.5545840803469
56.3908227511545,0.6067789936143703,14.03205828865936,6.243302601260736,0.7709980453440721,11.625153049587627,5.988271403570689,2.626356838032342,1.5758141028194068,0,0,0.1024931107277596,0.03795081522912734,0.9033360445028908,1.009453125,1508.5972161109646,1.0000000000000002,1,0,622.1067975173365
56.261416071802316,0.6005485803196167,13.894627704496004,6.24850007703497,0.7716398921227063,11.989869821085378,5.929041824652609,2.59938937750283,1.5596336265017012,0,0,0.10424534828955956,0.041087676192302705,0.8940101422840079,1.0193359375,1508.4310814279854,0.9999999999999999,1,0,623.7531599115213
56.2016247146114,0.5989523878302483,13.852737529629097,6.254665202699271,0.7724012359402425,12.111845605927096,5.911533789110594,2.5924804846384064,1.5554882907830343,0,0,0.10591230466836717,0.0423584541622648,0.891514288702294,1.0228515625,1508.6866348145581,1.0000000000000002,1,0,623.11990071157
56.2030537140542,0.5988887840340903,13.851939762012472,6.2547589467826015,0.7724128125863904,12.111963683074638,5.9111332220469395,2.5922051846251937,1.5553231107751115,0,0,0.10599629912424799,0.04232448088412322,0.8914101767958738,1.0230078125,1508.6773278305548,1,1,0,625.1110619004564
56.17214053894648,0.5995172456498844,13.854431981535622,6.261976994958822,0.7733041839310922,12.126265404508697,5.9131357225134815,2.594925391618906,1.5569552349713416,0,0,0.10457143568387019,0.042775865681795276,0.8923584340210307,1.025703125,1506.8425175461887,1,1,0,624.8623259865018
56.18558955885054,0.5974438687451831,13.820416799540643,6.252735775684756,0.7721629671021238,12.187170024904232,5.89734395551772,2.585951073673176,1.5515706442039172,0,0,0.10645048220902228,0.04316484956866769,0.8892745694328695,1.027734375,1506.3682688806716,1,1,0,624.8855819843832
56.18073487787901,0.5975757220814875,13.82109171270842,6.2537524206746475,0.772288514644839,12.188947154553647,5.897802227504694,2.586521782143762,1.551913069286251,0,0,0.10615927540944413,0.04321324311379777,0.8894746696006701,1.0276171875,1506.408796982483,1,1,0,626.7602015538545
57.360163701845536,0.5975358295306513,14.060315507257004,6.036201015553437,0.7454226523244,10.944716515008034,5.977485664829183,2.5863491128938514,1.551809467736318,0,0,0.11054407704906932,0.02945645597248967,0.8905796908347846,1.014765625,1493.5432718613047,1,1,0,553.8533901619013
